"DISTANCE";"DURATION";"PROVIDER";"ROUTEID";"TIMESTAMP"
14685;686;"Here";1;"2016-03-06 14:25:27"
14677;703;"GoogleMaps";1;"2016-03-06 14:25:27"
14685;694;"Here";1;"2016-03-06 14:30:27"
14677;706;"GoogleMaps";1;"2016-03-06 14:30:27"
14685;694;"Here";1;"2016-03-06 14:35:27"
14677;707;"GoogleMaps";1;"2016-03-06 14:35:27"
14677;704;"GoogleMaps";1;"2016-03-06 14:40:27"
14685;681;"Here";1;"2016-03-06 14:40:27"
14685;672;"Here";1;"2016-03-06 14:45:27"
14677;694;"GoogleMaps";1;"2016-03-06 14:45:27"
14685;670;"Here";1;"2016-03-06 14:50:27"
14677;693;"GoogleMaps";1;"2016-03-06 14:50:27"
14677;696;"GoogleMaps";1;"2016-03-06 14:55:27"
14685;680;"Here";1;"2016-03-06 14:55:27"
14685;671;"Here";1;"2016-03-06 15:00:27"
14677;694;"GoogleMaps";1;"2016-03-06 15:00:27"
14677;689;"GoogleMaps";1;"2016-03-06 15:05:27"
14685;671;"Here";1;"2016-03-06 15:05:27"
14685;693;"Here";1;"2016-03-06 15:10:27"
14677;686;"GoogleMaps";1;"2016-03-06 15:10:27"
14685;695;"Here";1;"2016-03-06 15:15:27"
14677;685;"GoogleMaps";1;"2016-03-06 15:15:27"
14685;699;"Here";1;"2016-03-06 15:20:27"
14677;690;"GoogleMaps";1;"2016-03-06 15:20:27"
14685;714;"Here";1;"2016-03-06 15:25:27"
14677;690;"GoogleMaps";1;"2016-03-06 15:25:27"
14685;724;"Here";1;"2016-03-06 15:30:27"
14677;698;"GoogleMaps";1;"2016-03-06 15:30:27"
14677;696;"GoogleMaps";1;"2016-03-06 15:35:27"
14685;712;"Here";1;"2016-03-06 15:35:27"
14685;701;"Here";1;"2016-03-06 15:40:27"
14677;693;"GoogleMaps";1;"2016-03-06 15:40:27"
14677;691;"GoogleMaps";1;"2016-03-06 15:45:27"
14685;698;"Here";1;"2016-03-06 15:45:27"
14677;704;"GoogleMaps";1;"2016-03-06 15:50:27"
14685;699;"Here";1;"2016-03-06 15:50:27"
14677;699;"GoogleMaps";1;"2016-03-06 15:55:27"
14685;734;"Here";1;"2016-03-06 15:55:27"
14677;702;"GoogleMaps";1;"2016-03-06 16:00:27"
14685;709;"Here";1;"2016-03-06 16:00:27"
14677;694;"GoogleMaps";1;"2016-03-06 16:05:27"
14685;726;"Here";1;"2016-03-06 16:05:27"
14685;722;"Here";1;"2016-03-06 16:10:27"
14677;690;"GoogleMaps";1;"2016-03-06 16:10:27"
14685;704;"Here";1;"2016-03-06 16:15:27"
14677;684;"GoogleMaps";1;"2016-03-06 16:15:27"
14677;695;"GoogleMaps";1;"2016-03-06 16:20:27"
14685;674;"Here";1;"2016-03-06 16:20:27"
14677;694;"GoogleMaps";1;"2016-03-06 16:25:27"
14685;681;"Here";1;"2016-03-06 16:25:27"
14685;695;"Here";1;"2016-03-06 16:30:27"
14677;691;"GoogleMaps";1;"2016-03-06 16:30:27"
14677;692;"GoogleMaps";1;"2016-03-06 16:35:27"
14685;669;"Here";1;"2016-03-06 16:35:27"
14677;694;"GoogleMaps";1;"2016-03-06 16:40:27"
14685;682;"Here";1;"2016-03-06 16:40:27"
14677;697;"GoogleMaps";1;"2016-03-06 16:45:27"
14685;671;"Here";1;"2016-03-06 16:45:27"
14685;669;"Here";1;"2016-03-06 16:50:27"
14677;699;"GoogleMaps";1;"2016-03-06 16:50:27"
14677;702;"GoogleMaps";1;"2016-03-06 16:55:27"
14685;677;"Here";1;"2016-03-06 16:55:27"
14685;680;"Here";1;"2016-03-06 17:00:27"
14677;701;"GoogleMaps";1;"2016-03-06 17:00:27"
14677;706;"GoogleMaps";1;"2016-03-06 17:05:27"
14685;692;"Here";1;"2016-03-06 17:05:27"
14685;710;"Here";1;"2016-03-06 17:10:27"
14677;706;"GoogleMaps";1;"2016-03-06 17:10:27"
14677;719;"GoogleMaps";1;"2016-03-06 17:15:27"
14685;729;"Here";1;"2016-03-06 17:15:27"
14685;695;"Here";1;"2016-03-06 17:20:27"
14677;709;"GoogleMaps";1;"2016-03-06 17:20:27"
14685;707;"Here";1;"2016-03-06 17:25:27"
14677;713;"GoogleMaps";1;"2016-03-06 17:25:27"
14677;739;"GoogleMaps";1;"2016-03-06 17:30:27"
14685;695;"Here";1;"2016-03-06 17:30:27"
14677;733;"GoogleMaps";1;"2016-03-06 17:35:27"
14685;691;"Here";1;"2016-03-06 17:35:27"
14677;726;"GoogleMaps";1;"2016-03-06 17:40:27"
14685;687;"Here";1;"2016-03-06 17:40:27"
14685;675;"Here";1;"2016-03-06 17:45:27"
14677;725;"GoogleMaps";1;"2016-03-06 17:45:27"
14677;719;"GoogleMaps";1;"2016-03-06 17:50:27"
14685;712;"Here";1;"2016-03-06 17:50:27"
14685;690;"Here";1;"2016-03-06 17:55:27"
14677;700;"GoogleMaps";1;"2016-03-06 17:55:27"
14677;692;"GoogleMaps";1;"2016-03-06 18:00:27"
14685;682;"Here";1;"2016-03-06 18:00:27"
14685;684;"Here";1;"2016-03-06 18:05:27"
14677;700;"GoogleMaps";1;"2016-03-06 18:05:27"
14685;697;"Here";1;"2016-03-06 18:10:27"
14677;695;"GoogleMaps";1;"2016-03-06 18:10:27"
14685;682;"Here";1;"2016-03-06 18:15:27"
14677;698;"GoogleMaps";1;"2016-03-06 18:15:27"
14677;698;"GoogleMaps";1;"2016-03-06 18:20:27"
14685;685;"Here";1;"2016-03-06 18:20:27"
14677;697;"GoogleMaps";1;"2016-03-06 18:25:27"
14685;697;"Here";1;"2016-03-06 18:25:27"
14685;685;"Here";1;"2016-03-06 18:30:27"
14677;696;"GoogleMaps";1;"2016-03-06 18:30:27"
14677;700;"GoogleMaps";1;"2016-03-06 18:35:27"
14685;716;"Here";1;"2016-03-06 18:35:27"
14677;701;"GoogleMaps";1;"2016-03-06 18:40:27"
14685;716;"Here";1;"2016-03-06 18:40:27"
14685;680;"Here";1;"2016-03-06 18:45:27"
14677;702;"GoogleMaps";1;"2016-03-06 18:45:27"
14677;703;"GoogleMaps";1;"2016-03-06 18:50:27"
14685;704;"Here";1;"2016-03-06 18:50:27"
14677;705;"GoogleMaps";1;"2016-03-06 18:55:27"
14685;718;"Here";1;"2016-03-06 18:55:27"
14677;706;"GoogleMaps";1;"2016-03-06 19:00:27"
14685;720;"Here";1;"2016-03-06 19:00:27"
14677;727;"GoogleMaps";1;"2016-03-06 19:05:27"
14685;706;"Here";1;"2016-03-06 19:05:27"
14677;731;"GoogleMaps";1;"2016-03-06 19:10:27"
14685;698;"Here";1;"2016-03-06 19:10:27"
14685;720;"Here";1;"2016-03-06 19:15:27"
14677;729;"GoogleMaps";1;"2016-03-06 19:15:27"
14685;722;"Here";1;"2016-03-06 19:20:27"
14677;727;"GoogleMaps";1;"2016-03-06 19:20:27"
14685;720;"Here";1;"2016-03-06 19:25:27"
14677;728;"GoogleMaps";1;"2016-03-06 19:25:27"
14685;709;"Here";1;"2016-03-06 19:30:27"
14677;726;"GoogleMaps";1;"2016-03-06 19:30:27"
14685;691;"Here";1;"2016-03-06 19:35:27"
14677;732;"GoogleMaps";1;"2016-03-06 19:35:27"
14685;687;"Here";1;"2016-03-06 19:40:27"
14677;737;"GoogleMaps";1;"2016-03-06 19:40:27"
14677;737;"GoogleMaps";1;"2016-03-06 19:45:27"
14685;692;"Here";1;"2016-03-06 19:45:27"
14677;734;"GoogleMaps";1;"2016-03-06 19:50:27"
14685;687;"Here";1;"2016-03-06 19:50:27"
14685;675;"Here";1;"2016-03-06 19:55:27"
14677;733;"GoogleMaps";1;"2016-03-06 19:55:27"
14677;739;"GoogleMaps";1;"2016-03-06 20:00:27"
14685;668;"Here";1;"2016-03-06 20:00:27"
14677;734;"GoogleMaps";1;"2016-03-06 20:05:27"
14685;673;"Here";1;"2016-03-06 20:05:27"
14685;669;"Here";1;"2016-03-06 20:10:27"
14677;756;"GoogleMaps";1;"2016-03-06 20:10:27"
14677;751;"GoogleMaps";1;"2016-03-06 20:15:27"
14685;667;"Here";1;"2016-03-06 20:15:27"
14677;749;"GoogleMaps";1;"2016-03-06 20:20:27"
14685;666;"Here";1;"2016-03-06 20:20:27"
14685;704;"Here";1;"2016-03-06 20:25:27"
14677;745;"GoogleMaps";1;"2016-03-06 20:25:27"
14685;703;"Here";1;"2016-03-06 20:30:27"
14677;737;"GoogleMaps";1;"2016-03-06 20:30:27"
14677;702;"GoogleMaps";1;"2016-03-06 20:35:27"
14685;693;"Here";1;"2016-03-06 20:35:27"
14685;677;"Here";1;"2016-03-06 20:40:27"
14677;703;"GoogleMaps";1;"2016-03-06 20:40:27"
14685;663;"Here";1;"2016-03-06 20:45:27"
14677;700;"GoogleMaps";1;"2016-03-06 20:45:27"
14685;657;"Here";1;"2016-03-06 20:50:27"
14677;697;"GoogleMaps";1;"2016-03-06 20:50:27"
14685;667;"Here";1;"2016-03-06 20:55:27"
14677;695;"GoogleMaps";1;"2016-03-06 20:55:27"
14677;696;"GoogleMaps";1;"2016-03-06 21:00:27"
14685;661;"Here";1;"2016-03-06 21:00:27"
14685;660;"Here";1;"2016-03-06 21:05:27"
14677;699;"GoogleMaps";1;"2016-03-06 21:05:27"
14677;693;"GoogleMaps";1;"2016-03-06 21:10:27"
14685;659;"Here";1;"2016-03-06 21:10:27"
14685;659;"Here";1;"2016-03-06 21:15:27"
14677;694;"GoogleMaps";1;"2016-03-06 21:15:27"
14685;660;"Here";1;"2016-03-06 21:20:27"
14677;699;"GoogleMaps";1;"2016-03-06 21:20:27"
14685;700;"Here";1;"2016-03-06 21:25:27"
14677;696;"GoogleMaps";1;"2016-03-06 21:25:27"
14677;698;"GoogleMaps";1;"2016-03-06 21:30:27"
14685;682;"Here";1;"2016-03-06 21:30:27"
14685;678;"Here";1;"2016-03-06 21:35:27"
14677;688;"GoogleMaps";1;"2016-03-06 21:35:27"
14677;687;"GoogleMaps";1;"2016-03-06 21:40:27"
14685;664;"Here";1;"2016-03-06 21:40:27"
14685;673;"Here";1;"2016-03-06 21:45:27"
14677;687;"GoogleMaps";1;"2016-03-06 21:45:27"
14685;680;"Here";1;"2016-03-06 21:50:27"
14677;702;"GoogleMaps";1;"2016-03-06 21:50:27"
14677;694;"GoogleMaps";1;"2016-03-06 21:55:27"
14685;670;"Here";1;"2016-03-06 21:55:27"
14677;684;"GoogleMaps";1;"2016-03-06 22:00:27"
14685;678;"Here";1;"2016-03-06 22:00:27"
14677;665;"GoogleMaps";1;"2016-03-06 22:05:27"
14685;671;"Here";1;"2016-03-06 22:05:27"
14685;665;"Here";1;"2016-03-06 22:10:27"
14677;659;"GoogleMaps";1;"2016-03-06 22:10:27"
14685;661;"Here";1;"2016-03-06 22:35:27"
14677;658;"GoogleMaps";1;"2016-03-06 22:35:27"
14685;664;"Here";1;"2016-03-06 22:40:27"
14677;657;"GoogleMaps";1;"2016-03-06 22:40:27"
14685;684;"Here";1;"2016-03-06 22:45:27"
14677;664;"GoogleMaps";1;"2016-03-06 22:45:27"
14677;661;"GoogleMaps";1;"2016-03-06 22:50:27"
14685;721;"Here";1;"2016-03-06 22:50:27"
14685;676;"Here";1;"2016-03-06 22:55:27"
14677;656;"GoogleMaps";1;"2016-03-06 22:55:27"
14685;662;"Here";1;"2016-03-06 23:00:28"
14677;658;"GoogleMaps";1;"2016-03-06 23:00:28"
14685;662;"Here";1;"2016-03-06 23:00:27"
14677;658;"GoogleMaps";1;"2016-03-06 23:00:27"
14677;776;"GoogleMaps";1;"2016-03-07 05:00:27"
14685;668;"Here";1;"2016-03-07 05:00:27"
14685;668;"Here";1;"2016-03-07 05:05:27"
14677;764;"GoogleMaps";1;"2016-03-07 05:05:27"
14677;757;"GoogleMaps";1;"2016-03-07 05:10:27"
14685;669;"Here";1;"2016-03-07 05:10:27"
14685;688;"Here";1;"2016-03-07 05:15:27"
14677;753;"GoogleMaps";1;"2016-03-07 05:15:27"
14677;749;"GoogleMaps";1;"2016-03-07 05:20:27"
14685;700;"Here";1;"2016-03-07 05:20:27"
14685;723;"Here";1;"2016-03-07 05:25:27"
14677;748;"GoogleMaps";1;"2016-03-07 05:25:27"
14677;750;"GoogleMaps";1;"2016-03-07 05:30:27"
14685;703;"Here";1;"2016-03-07 05:30:27"
14677;751;"GoogleMaps";1;"2016-03-07 05:35:27"
14685;714;"Here";1;"2016-03-07 05:35:27"
14685;724;"Here";1;"2016-03-07 05:40:27"
14677;751;"GoogleMaps";1;"2016-03-07 05:40:27"
14677;747;"GoogleMaps";1;"2016-03-07 05:45:27"
14685;702;"Here";1;"2016-03-07 05:45:27"
14685;695;"Here";1;"2016-03-07 05:50:27"
14677;744;"GoogleMaps";1;"2016-03-07 05:50:27"
14677;744;"GoogleMaps";1;"2016-03-07 05:55:27"
14685;690;"Here";1;"2016-03-07 05:55:27"
14677;742;"GoogleMaps";1;"2016-03-07 06:00:27"
14685;698;"Here";1;"2016-03-07 06:00:27"
14677;758;"GoogleMaps";1;"2016-03-07 06:05:27"
14685;715;"Here";1;"2016-03-07 06:05:27"
14685;721;"Here";1;"2016-03-07 06:10:27"
14677;761;"GoogleMaps";1;"2016-03-07 06:10:27"
14685;730;"Here";1;"2016-03-07 06:15:27"
14677;767;"GoogleMaps";1;"2016-03-07 06:15:27"
14677;768;"GoogleMaps";1;"2016-03-07 06:20:27"
14685;722;"Here";1;"2016-03-07 06:20:27"
14685;742;"Here";1;"2016-03-07 06:25:27"
14677;773;"GoogleMaps";1;"2016-03-07 06:25:27"
14677;780;"GoogleMaps";1;"2016-03-07 06:30:27"
14685;810;"Here";1;"2016-03-07 06:30:27"
14677;850;"GoogleMaps";1;"2016-03-07 06:35:27"
14685;786;"Here";1;"2016-03-07 06:35:27"
14685;776;"Here";1;"2016-03-07 06:40:27"
14677;861;"GoogleMaps";1;"2016-03-07 06:40:27"
14677;829;"GoogleMaps";1;"2016-03-07 06:45:27"
14685;748;"Here";1;"2016-03-07 06:45:27"
14685;770;"Here";1;"2016-03-07 06:50:27"
14677;799;"GoogleMaps";1;"2016-03-07 06:50:27"
14685;751;"Here";1;"2016-03-07 06:55:27"
14677;801;"GoogleMaps";1;"2016-03-07 06:55:27"
14677;826;"GoogleMaps";1;"2016-03-07 07:00:27"
14685;772;"Here";1;"2016-03-07 07:00:27"
14685;783;"Here";1;"2016-03-07 07:05:27"
14677;883;"GoogleMaps";1;"2016-03-07 07:05:27"
14685;772;"Here";1;"2016-03-07 07:10:27"
14677;904;"GoogleMaps";1;"2016-03-07 07:10:27"
14677;892;"GoogleMaps";1;"2016-03-07 07:15:27"
14685;803;"Here";1;"2016-03-07 07:15:27"
14685;857;"Here";1;"2016-03-07 07:20:27"
14677;884;"GoogleMaps";1;"2016-03-07 07:20:27"
14677;932;"GoogleMaps";1;"2016-03-07 07:25:27"
14685;958;"Here";1;"2016-03-07 07:25:27"
14677;1010;"GoogleMaps";1;"2016-03-07 07:30:27"
14685;967;"Here";1;"2016-03-07 07:30:27"
14677;1034;"GoogleMaps";1;"2016-03-07 07:35:27"
14685;1030;"Here";1;"2016-03-07 07:35:27"
14677;1114;"GoogleMaps";1;"2016-03-07 07:40:27"
14685;1014;"Here";1;"2016-03-07 07:40:27"
14677;1087;"GoogleMaps";1;"2016-03-07 07:45:27"
14685;972;"Here";1;"2016-03-07 07:45:27"
14677;1067;"GoogleMaps";1;"2016-03-07 07:50:27"
14685;1023;"Here";1;"2016-03-07 07:50:27"
14685;1015;"Here";1;"2016-03-07 07:55:27"
14677;1010;"GoogleMaps";1;"2016-03-07 07:55:27"
14677;1031;"GoogleMaps";1;"2016-03-07 08:00:27"
14685;978;"Here";1;"2016-03-07 08:00:27"
14685;912;"Here";1;"2016-03-07 08:05:27"
14677;967;"GoogleMaps";1;"2016-03-07 08:05:27"
14685;957;"Here";1;"2016-03-07 08:10:27"
14677;931;"GoogleMaps";1;"2016-03-07 08:10:27"
14677;1014;"GoogleMaps";1;"2016-03-07 08:15:27"
14685;937;"Here";1;"2016-03-07 08:15:27"
14677;953;"GoogleMaps";1;"2016-03-07 08:20:27"
14685;882;"Here";1;"2016-03-07 08:20:27"
14685;897;"Here";1;"2016-03-07 08:25:27"
14677;869;"GoogleMaps";1;"2016-03-07 08:25:27"
14677;914;"GoogleMaps";1;"2016-03-07 08:30:27"
14685;911;"Here";1;"2016-03-07 08:30:27"
14685;935;"Here";1;"2016-03-07 08:35:27"
14677;831;"GoogleMaps";1;"2016-03-07 08:35:27"
14685;914;"Here";1;"2016-03-07 08:40:27"
14677;795;"GoogleMaps";1;"2016-03-07 08:40:27"
14677;855;"GoogleMaps";1;"2016-03-07 08:45:27"
14685;925;"Here";1;"2016-03-07 08:45:27"
14677;848;"GoogleMaps";1;"2016-03-07 08:50:27"
14685;827;"Here";1;"2016-03-07 08:50:27"
14685;825;"Here";1;"2016-03-07 08:55:27"
14677;797;"GoogleMaps";1;"2016-03-07 08:55:27"
14685;761;"Here";1;"2016-03-07 09:00:27"
14677;770;"GoogleMaps";1;"2016-03-07 09:00:27"
14685;794;"Here";1;"2016-03-07 09:05:27"
14677;761;"GoogleMaps";1;"2016-03-07 09:05:27"
14677;754;"GoogleMaps";1;"2016-03-07 09:10:27"
14685;819;"Here";1;"2016-03-07 09:10:27"
14677;760;"GoogleMaps";1;"2016-03-07 09:15:27"
14685;789;"Here";1;"2016-03-07 09:15:27"
14685;772;"Here";1;"2016-03-07 09:20:27"
14677;772;"GoogleMaps";1;"2016-03-07 09:20:27"
14677;773;"GoogleMaps";1;"2016-03-07 09:25:27"
14685;737;"Here";1;"2016-03-07 09:25:27"
14685;720;"Here";1;"2016-03-07 09:30:27"
14677;776;"GoogleMaps";1;"2016-03-07 09:30:27"
14677;775;"GoogleMaps";1;"2016-03-07 09:35:27"
14685;734;"Here";1;"2016-03-07 09:35:27"
14677;778;"GoogleMaps";1;"2016-03-07 09:40:27"
14685;728;"Here";1;"2016-03-07 09:40:27"
14677;787;"GoogleMaps";1;"2016-03-07 09:45:27"
14685;764;"Here";1;"2016-03-07 09:45:27"
14677;766;"GoogleMaps";1;"2016-03-07 09:50:27"
14685;770;"Here";1;"2016-03-07 09:50:27"
14677;763;"GoogleMaps";1;"2016-03-07 09:55:27"
14685;812;"Here";1;"2016-03-07 09:55:27"
14685;743;"Here";1;"2016-03-07 10:00:27"
14677;768;"GoogleMaps";1;"2016-03-07 10:00:27"
14685;711;"Here";1;"2016-03-07 10:05:27"
14677;764;"GoogleMaps";1;"2016-03-07 10:05:27"
14685;739;"Here";1;"2016-03-07 10:10:27"
14677;774;"GoogleMaps";1;"2016-03-07 10:10:27"
14677;776;"GoogleMaps";1;"2016-03-07 10:15:27"
14685;752;"Here";1;"2016-03-07 10:15:27"
14685;723;"Here";1;"2016-03-07 10:20:27"
14677;774;"GoogleMaps";1;"2016-03-07 10:20:27"
14677;777;"GoogleMaps";1;"2016-03-07 10:25:27"
14685;758;"Here";1;"2016-03-07 10:25:27"
14677;779;"GoogleMaps";1;"2016-03-07 10:30:27"
14685;757;"Here";1;"2016-03-07 10:30:27"
14685;728;"Here";1;"2016-03-07 10:35:27"
14677;771;"GoogleMaps";1;"2016-03-07 10:35:27"
14685;723;"Here";1;"2016-03-07 10:40:27"
14677;759;"GoogleMaps";1;"2016-03-07 10:40:27"
14685;769;"Here";1;"2016-03-07 10:45:27"
14677;759;"GoogleMaps";1;"2016-03-07 10:45:27"
14685;725;"Here";1;"2016-03-07 10:50:27"
14677;758;"GoogleMaps";1;"2016-03-07 10:50:27"
14677;760;"GoogleMaps";1;"2016-03-07 10:55:27"
14685;716;"Here";1;"2016-03-07 10:55:27"
14685;738;"Here";1;"2016-03-07 11:00:27"
14677;759;"GoogleMaps";1;"2016-03-07 11:00:27"
14685;720;"Here";1;"2016-03-07 11:05:27"
14677;763;"GoogleMaps";1;"2016-03-07 11:05:27"
14685;713;"Here";1;"2016-03-07 11:10:27"
14677;752;"GoogleMaps";1;"2016-03-07 11:10:27"
14677;755;"GoogleMaps";1;"2016-03-07 11:15:27"
14685;762;"Here";1;"2016-03-07 11:15:27"
14685;766;"Here";1;"2016-03-07 11:20:27"
14677;747;"GoogleMaps";1;"2016-03-07 11:20:27"
14677;747;"GoogleMaps";1;"2016-03-07 11:25:27"
14685;697;"Here";1;"2016-03-07 11:25:27"
14685;706;"Here";1;"2016-03-07 11:30:27"
14677;748;"GoogleMaps";1;"2016-03-07 11:30:27"
14685;752;"Here";1;"2016-03-07 11:35:27"
14677;758;"GoogleMaps";1;"2016-03-07 11:35:27"
14685;773;"Here";1;"2016-03-07 11:40:27"
14677;761;"GoogleMaps";1;"2016-03-07 11:40:27"
14685;764;"Here";1;"2016-03-07 11:45:27"
14677;762;"GoogleMaps";1;"2016-03-07 11:45:27"
14685;777;"Here";1;"2016-03-07 11:50:27"
14677;762;"GoogleMaps";1;"2016-03-07 11:50:27"
14685;738;"Here";1;"2016-03-07 11:55:27"
14677;765;"GoogleMaps";1;"2016-03-07 11:55:27"
14685;720;"Here";1;"2016-03-07 12:00:27"
14677;775;"GoogleMaps";1;"2016-03-07 12:00:27"
14685;694;"Here";1;"2016-03-07 12:05:27"
14677;765;"GoogleMaps";1;"2016-03-07 12:05:27"
14685;821;"Here";1;"2016-03-07 12:10:27"
14677;760;"GoogleMaps";1;"2016-03-07 12:10:27"
14685;771;"Here";1;"2016-03-07 12:15:27"
14677;743;"GoogleMaps";1;"2016-03-07 12:15:27"
14685;835;"Here";1;"2016-03-07 12:20:27"
14677;746;"GoogleMaps";1;"2016-03-07 12:20:27"
14685;743;"Here";1;"2016-03-07 12:25:27"
14677;741;"GoogleMaps";1;"2016-03-07 12:25:27"
14677;756;"GoogleMaps";1;"2016-03-07 12:30:27"
14685;733;"Here";1;"2016-03-07 12:30:27"
14677;765;"GoogleMaps";1;"2016-03-07 12:35:27"
14685;740;"Here";1;"2016-03-07 12:35:27"
14677;756;"GoogleMaps";1;"2016-03-07 12:40:27"
14685;728;"Here";1;"2016-03-07 12:40:27"
14677;756;"GoogleMaps";1;"2016-03-07 12:45:27"
14685;742;"Here";1;"2016-03-07 12:45:27"
14685;704;"Here";1;"2016-03-07 12:50:27"
14677;757;"GoogleMaps";1;"2016-03-07 12:50:27"
14685;745;"Here";1;"2016-03-07 12:55:27"
14677;763;"GoogleMaps";1;"2016-03-07 12:55:27"
14677;762;"GoogleMaps";1;"2016-03-07 13:00:27"
14685;734;"Here";1;"2016-03-07 13:00:27"
14677;770;"GoogleMaps";1;"2016-03-07 13:05:27"
14685;790;"Here";1;"2016-03-07 13:05:27"
14685;826;"Here";1;"2016-03-07 13:10:27"
14677;776;"GoogleMaps";1;"2016-03-07 13:10:27"
14677;776;"GoogleMaps";1;"2016-03-07 13:15:27"
14685;778;"Here";1;"2016-03-07 13:15:27"
14685;730;"Here";1;"2016-03-07 13:20:27"
14677;766;"GoogleMaps";1;"2016-03-07 13:20:27"
14677;765;"GoogleMaps";1;"2016-03-07 13:25:27"
14685;776;"Here";1;"2016-03-07 13:25:27"
14685;780;"Here";1;"2016-03-07 13:30:27"
14677;759;"GoogleMaps";1;"2016-03-07 13:30:27"
14685;780;"Here";1;"2016-03-07 13:35:27"
14677;762;"GoogleMaps";1;"2016-03-07 13:35:27"
14685;770;"Here";1;"2016-03-07 13:40:27"
14677;776;"GoogleMaps";1;"2016-03-07 13:40:27"
14677;776;"GoogleMaps";1;"2016-03-07 13:45:27"
14685;770;"Here";1;"2016-03-07 13:45:27"
14685;771;"Here";1;"2016-03-07 13:50:27"
14677;777;"GoogleMaps";1;"2016-03-07 13:50:27"
14677;779;"GoogleMaps";1;"2016-03-07 13:55:27"
14685;787;"Here";1;"2016-03-07 13:55:27"
14677;757;"GoogleMaps";1;"2016-03-07 14:00:27"
14685;743;"Here";1;"2016-03-07 14:00:27"
14685;753;"Here";1;"2016-03-07 14:05:27"
14677;765;"GoogleMaps";1;"2016-03-07 14:05:27"
14677;761;"GoogleMaps";1;"2016-03-07 14:10:27"
14685;730;"Here";1;"2016-03-07 14:10:27"
14677;766;"GoogleMaps";1;"2016-03-07 14:15:27"
14685;732;"Here";1;"2016-03-07 14:15:27"
14677;763;"GoogleMaps";1;"2016-03-07 14:20:27"
14685;756;"Here";1;"2016-03-07 14:20:27"
14677;772;"GoogleMaps";1;"2016-03-07 14:25:27"
14685;774;"Here";1;"2016-03-07 14:25:27"
14677;773;"GoogleMaps";1;"2016-03-07 14:30:27"
14685;706;"Here";1;"2016-03-07 14:30:27"
14677;770;"GoogleMaps";1;"2016-03-07 14:35:27"
14685;719;"Here";1;"2016-03-07 14:35:27"
14677;769;"GoogleMaps";1;"2016-03-07 14:40:27"
14685;719;"Here";1;"2016-03-07 14:40:27"
14685;727;"Here";1;"2016-03-07 14:45:27"
14677;776;"GoogleMaps";1;"2016-03-07 14:45:27"
14677;774;"GoogleMaps";1;"2016-03-07 14:50:27"
14685;760;"Here";1;"2016-03-07 14:50:27"
14685;736;"Here";1;"2016-03-07 14:55:27"
14677;778;"GoogleMaps";1;"2016-03-07 14:55:27"
14677;760;"GoogleMaps";1;"2016-03-07 15:00:27"
14685;753;"Here";1;"2016-03-07 15:00:27"
14677;753;"GoogleMaps";1;"2016-03-07 15:05:27"
14685;764;"Here";1;"2016-03-07 15:05:27"
14677;755;"GoogleMaps";1;"2016-03-07 15:10:27"
14685;755;"Here";1;"2016-03-07 15:10:27"
14677;755;"GoogleMaps";1;"2016-03-07 15:15:27"
14685;718;"Here";1;"2016-03-07 15:15:27"
14685;737;"Here";1;"2016-03-07 15:20:27"
14677;774;"GoogleMaps";1;"2016-03-07 15:20:27"
14677;757;"GoogleMaps";1;"2016-03-07 15:25:27"
14685;740;"Here";1;"2016-03-07 15:25:27"
14685;760;"Here";1;"2016-03-07 15:30:27"
14677;771;"GoogleMaps";1;"2016-03-07 15:30:27"
14685;764;"Here";1;"2016-03-07 15:35:27"
14677;775;"GoogleMaps";1;"2016-03-07 15:35:27"
14677;773;"GoogleMaps";1;"2016-03-07 15:40:27"
14685;765;"Here";1;"2016-03-07 15:40:27"
14685;856;"Here";1;"2016-03-07 15:45:27"
14677;774;"GoogleMaps";1;"2016-03-07 15:45:27"
14677;774;"GoogleMaps";1;"2016-03-07 15:50:27"
14685;870;"Here";1;"2016-03-07 15:50:27"
14685;828;"Here";1;"2016-03-07 15:55:27"
14677;780;"GoogleMaps";1;"2016-03-07 15:55:27"
14677;808;"GoogleMaps";1;"2016-03-07 16:00:27"
14685;791;"Here";1;"2016-03-07 16:00:27"
14677;810;"GoogleMaps";1;"2016-03-07 16:05:27"
14685;751;"Here";1;"2016-03-07 16:05:27"
14685;811;"Here";1;"2016-03-07 16:10:27"
14677;792;"GoogleMaps";1;"2016-03-07 16:10:27"
14677;790;"GoogleMaps";1;"2016-03-07 16:15:27"
14685;820;"Here";1;"2016-03-07 16:15:27"
14677;802;"GoogleMaps";1;"2016-03-07 16:20:27"
14685;863;"Here";1;"2016-03-07 16:20:27"
14677;800;"GoogleMaps";1;"2016-03-07 16:25:27"
14685;916;"Here";1;"2016-03-07 16:25:27"
14685;920;"Here";1;"2016-03-07 16:30:27"
14677;847;"GoogleMaps";1;"2016-03-07 16:30:27"
14685;958;"Here";1;"2016-03-07 16:35:27"
14677;796;"GoogleMaps";1;"2016-03-07 16:35:27"
14677;881;"GoogleMaps";1;"2016-03-07 16:40:27"
14685;952;"Here";1;"2016-03-07 16:40:27"
14685;854;"Here";1;"2016-03-07 16:45:27"
14677;954;"GoogleMaps";1;"2016-03-07 16:45:27"
14685;853;"Here";1;"2016-03-07 16:50:27"
14677;940;"GoogleMaps";1;"2016-03-07 16:50:27"
14685;858;"Here";1;"2016-03-07 16:55:27"
